ts_micro,gps_lat,gps_lon,imu_yaw,imu_pitch,imu_roll,tps,brake_press_front,brake_press_rear,susp_travel_f,susp_travel_r,tire_temp_surface,tire_temp_carcass,wheel_speed_f,wheel_speed_r,gps_speed,rpm,gear,tcs_level,engine_map
820000,37.00016329819695,-2.9990134232422805,1.3530128684904175,1.7401346893609808,50.375607933229794,72.94564247282398,0.0,0.0,38.97819934830118,51.18607227531303,106.68681698109535,98.68077188676673,214.03393565827835,219.6738865232265,215.02083563997738,14882.8906541377,4,3,Mapping 1
830000,37.00016527141713,-2.9990137518777313,2.306750786851388,-0.846388951155328,48.19170911493698,72.53203055760807,0.0,0.0,40.46911218784843,49.19148340288184,106.849711902143,98.79479833150009,213.05509703898562,217.26409758405381,212.65792688766695,14916.912502002933,4,3,Mapping 1
840000,37.000167243975966,-2.9990140844597515,-1.0749567672740354,0.09896401144869538,48.64767775638295,72.11485914993165,0.0,0.0,39.17129773247867,47.7068712899037,107.00919445558533,98.90643611890974,216.28268662916688,219.4212455875935,214.76513740857558,14732.84331836446,4,3,Mapping 1
850000,37.000169215865554,-2.999014420987011,0.2970358126962515,-1.6698743322909704,47.88496333242585,71.69419415235407,0.0,0.0,39.69732260107117,49.54370469596957,107.16523992112613,99.01566794478829,214.16724031308345,219.4325382901855,214.7719861898654,14754.347308617289,4,3,Mapping 1
860000,37.00017118707801,-2.999014761458162,0.2505899994130249,1.310573021745199,49.58694041162756,71.27010201933368,0.0,0.0,40.263824668634605,48.38681726216862,107.31782412144241,99.12247688500969,218.81005661384685,223.7693406049704,219.01239146240695,14923.764351518987,4,3,Mapping 1
870000,37.00017315760544,-2.9990151058718433,1.5203192032266226,1.06111352316246,50.275198465393764,70.84264974672986,0.0,0.0,38.99959411356724,49.378215492054764,107.46692342600376,99.22684639820264,213.59518183668212,218.1510052565583,213.5093127963653,14786.587674388657,4,3,Mapping 1
880000,37.00017512743997,-2.999015454226676,-1.1618110920583968,1.0663807159851448,48.878202077935,70.41190486121924,0.0,0.0,38.7114101268486,47.444738057931424,107.61251475480539,99.32876032836377,207.51082193853696,214.8087902509757,210.23409631515787,14825.09811613472,4,3,Mapping 1
890000,37.0001770965737,-2.9990158065212658,0.020793510342960567,-0.6683867141835755,48.57972130018927,69.97793540962824,0.0,0.0,39.30851899800658,49.93731900475877,107.75457558201418,99.42820290740993,215.9532388956454,221.51518393635382,216.79342317950423,14738.575602194547,4,3,Mapping 1
900000,37.00017906499877,-2.9990161627542036,2.21368964174564,-0.668516699506297,49.14872794003277,69.54080994818341,0.0,0.0,39.38834823592673,49.36915349388653,107.89308393952727,99.52515875766909,219.62125384180243,224.07763977943463,219.29696592232787,14847.943743594205,4,3,Mapping 1
910000,37.00018103270729,-2.9990165229240637,0.21497180098365903,0.4718511250807244,50.91766530112972,69.1005975316812,0.0,0.0,39.72779633514825,49.17376265457645,108.02801842044231,99.61961289430961,214.64435432810419,219.72266820091616,215.0306983626433,14956.180790230188,4,3,Mapping 1
920000,37.00018299969139,-2.9990168870294047,0.8717580865730832,0.7855757118231852,51.99617390500858,68.65736770257912,0.0,0.0,38.86965374507521,47.78331612552574,108.15935818243936,99.71155072770756,211.51519524862962,217.6174986083511,212.96631430395274,14654.781416172584,4,3,Mapping 1
930000,37.00018496594319,-2.99901725506877,0.8702593268083069,1.3174064126496585,47.399762253345976,68.21119048000976,0.0,0.0,41.45279488614182,48.48995281644052,108.28708295107339,99.80095806575137,214.2654753509868,219.35991596484402,214.6672890267199,14759.334054363946,4,3,Mapping 1
940000,37.00018693145484,-2.9990176270406863,0.771932715815311,0.26345528230494275,55.22939792068969,67.76213634871954,0.0,0.0,40.55468511747815,47.397930445336435,108.41117302297711,99.88782111608398,216.50754149941656,222.64089521413325,217.87381611748276,14716.321886641816,4,3,Mapping 1
950000,37.00018889621847,-2.9990180029436657,0.9394018420516519,-0.8038962543060089,48.75048747810536,67.31027624793381,0.0,0.0,39.18368070809287,48.95356230306438,108.53160926897364,99.97212648828155,217.38154646174564,220.80199183247467,216.0700575716554,14627.355162339807,4,3,Mapping 1
960000,37.000190860226205,-2.9990183827762036,-0.9272505692337201,0.11445330886651861,49.99205009134851,66.85568156015046,0.0,0.0,40.32692445754262,47.919784845694394,108.64837313709843,100.05386119596889,216.7010902163097,222.2281040256629,217.46135120720106,14674.603970613754,4,3,Mapping 1
970000,37.000192823470194,-2.99901876653678,-0.525829492885941,0.42796953686368655,49.2803265282444,66.39842409986304,0.0,0.0,37.29126654993773,47.50966709450286,108.76144665553,100.133012658871,213.33422367211762,217.5073402402797,212.8376815079943,14576.478621007467,4,3,Mapping 1
