ts_micro,gps_lat,gps_lon,imu_yaw,imu_pitch,imu_roll,tps,brake_press_front,brake_press_rear,susp_travel_f,susp_travel_r,tire_temp_surface,tire_temp_carcass,wheel_speed_f,wheel_speed_r,gps_speed,rpm,gear,tcs_level,engine_map
100000,37.000020002666695,-2.999000200073352,-1.0289216244820427,0.7530301599246617,8.626313948972369,89.93975136194462,0.31806278515440256,0.04770941777316038,39.37416051894635,52.970132136887734,88.16395432686674,85.71476802880672,187.50240802067927,190.54593995474121,186.77312287271243,15628.738984316984,4,3,Mapping 1
110000,37.000022002625194,-2.9990002420870607,1.1071450076540088,-1.2777424256543939,7.193472299507539,89.90901370084563,0.06669838208994538,0.010004757313491807,39.83131942880981,52.394999470162375,88.47844196053236,85.93490937237266,185.8795161314854,190.85081185188557,187.0682910077097,15804.057814809026,4,3,Mapping 1
120000,37.00002400249564,-2.9990002881013997,1.6541001035836127,-0.11815448824430838,9.064836462905394,89.87197142228169,0.0,0.0,39.969316822635214,51.73772255249824,88.79238530127907,86.15466971089535,184.82854407779246,189.90979758140284,186.14227787716894,15495.945345048156,4,3,Mapping 1
130000,37.00002600227005,-2.999000338116185,-2.169047920412175,2.681072127379903,10.437231456648322,89.82863037799845,0.0,0.0,39.98145114143931,54.92417740468905,89.1057352279025,86.37401465953175,190.34159793911843,192.5855618814341,188.76125877858007,15481.585792162869,4,3,Mapping 1
140000,37.0000280019404,-2.9990003921312165,1.5648146118716608,0.4595608383700958,8.000447556770693,89.7789974147876,0.0,0.0,40.38096185717884,53.78454960434387,89.41844271294282,86.59290989905998,188.2676933912632,191.74869601728392,187.9373270252126,15504.706365081174,4,3,Mapping 1
150000,37.0000300014987,-2.999000450146278,0.08672137353152956,0.7422492039950045,8.89431267684671,89.72308037340537,0.0,0.0,39.65589899234707,52.886188914537826,89.73045883042968,86.81132118130078,185.38872043658415,189.54944563174033,185.77814920292104,15555.60776583555,4,3,Mapping 1
160000,37.00003200093695,-2.999000512161137,1.012719819158702,-1.0610352718663285,11.36566883834247,89.66088808733377,0.0,0.0,39.08437616941918,53.16547485996596,90.04173476361146,87.02921433452802,187.8461760625755,192.56241952644294,188.7274771899433,15534.295420848923,4,3,Mapping 1
170000,37.00003400024714,-2.999000578175546,0.5064671545848963,-1.2273016561724444,13.470865907654606,89.59243038138524,0.0,0.0,40.95180033650893,52.65334506527007,90.3522218126669,87.24655526886683,186.08803978178173,190.35890531707875,186.56418969860903,15479.631141170485,4,3,Mapping 1
180000,37.00003599942128,-2.9990006481892406,1.4403950535999206,0.7958220370380511,10.005403232560903,89.51771807015047,0.0,0.0,38.876433917729905,51.64972836933485,90.66187140239857,87.463309981679,189.59410854522702,194.61274736152603,190.72949484645227,15575.742491368692,4,3,Mapping 1
190000,37.00003799845136,-2.9990007222019406,0.20974243335749618,-0.2823519888948579,12.614101933924319,89.43676295629001,0.0,0.0,39.19788345895907,53.918072877648825,90.97063508990652,87.67944456293456,190.19838764483626,193.22116115475785,189.36196432187796,15733.584603772915,4,3,Mapping 1
200000,37.00003999732939,-2.9990008002133495,-1.3634544588129167,1.1736214815636739,13.192148795521234,89.34957782866977,0.0,0.0,38.87021898091887,53.72124564684289,91.27846457224096,87.89492520056868,188.84353687454956,193.44724688770032,189.57981858849502,15559.00123226383,4,3,Mapping 1
210000,37.00004199604736,-2.9990008822231555,-0.10567488377320998,0.14313323762451868,15.185003936958035,89.2561764603407,0.0,0.0,40.61221243545218,50.87390150899613,91.58531169403297,88.10971818582308,190.10763353841048,192.93472742671887,189.07383962164485,15560.603154244012,4,3,Mapping 1
220000,37.000043994597284,-2.9990009682310306,0.5156560461068058,3.5563627855501307,14.997885861206244,89.15657360636294,0.0,0.0,40.10647130941483,53.05774722338835,91.89112845510178,88.32378991857125,192.97794957283696,197.31767469643157,193.36528820551092,15600.557228279566,4,3,Mapping 1
230000,37.00004599297115,-2.99900105823663,-0.21596110153435863,-0.4723198153133484,14.5873402720772,89.05078500147496,0.0,0.0,40.88350361970465,53.14698922587255,92.19586701803769,88.53710691262638,190.09703883900693,195.00371003701892,191.0939282647227,15626.797877472147,4,3,Mapping 1
240000,37.00004799116098,-2.999001152239594,0.6577317221526706,0.3891315291894291,18.837586936184753,88.93882735760783,0.0,0.0,39.21480658374389,52.46603424266562,92.49947971575907,88.74963580103135,190.62013566880148,194.93955124861847,191.02731190088826,15694.875891697602,4,3,Mapping 1
250000,37.00004998915877,-2.9990012502395467,-0.06569738864044394,-0.7941456625874695,15.920706966652036,88.82071836124516,0.0,0.0,38.74698688296502,54.861409010880465,92.80191905904259,88.96134334132981,189.14408007108727,195.58780886305823,191.65880339349167,15576.832873210698,4,3,Mapping 1
260000,37.00005198695652,-2.999001352236095,-0.59550931911487,1.1320800106524298,17.07111031081278,88.6964766706291,0.0,0.0,39.55609904452977,54.72804000038526,93.10313774402532,89.17219642081773,193.78775070461,197.88376605293413,193.90483876154718,15547.59342494199,4,3,Mapping 1
270000,37.000053984546234,-2.999001458228832,-1.0859783833115408,0.5405123938742858,15.125599779451406,88.56612191281276,0.0,0.0,39.81750271323942,52.33571641731502,93.40308865967758,89.38216206177431,193.88117504577843,198.03193954808802,194.0462299842123,15443.49161920844,4,3,Mapping 1
280000,37.000055981919935,-2.9990015682173325,-0.39181538253334447,-0.8611898534143274,17.531743015847702,88.42967468055971,0.0,0.0,40.20909630777007,52.463115725617854,93.70172489524523,89.59120742667166,195.4163567585471,198.61508529872714,194.61382505558433,15611.183116599115,4,3,Mapping 1
290000,37.00005797906961,-2.9990016822011567,0.20457164970032737,-0.21728489411342772,20.638551597531077,88.2871565290908,0.0,0.0,38.31760836671228,52.31716087440897,93.99899974766045,89.79929982336232,193.2805545769393,199.13642852244723,195.12084160227246,15447.034620559363,4,3,Mapping 1
300000,37.00005997598728,-2.999001800179849,-1.9593918042559506,1.4718347735005264,20.891910716332813,88.13858997267891,0.0,0.0,40.47873086328367,52.01638562148849,94.29486672891959,90.00640671024371,200.16720337590073,203.11071025655332,199.01108196801226,15437.993684987136,4,3,Mapping 1
310000,37.000061972664945,-2.999001922152936,-0.7800764107150233,1.351709105372455,22.09084904167127,87.98399848109243,0.0,0.0,39.105761261710484,51.676039183658034,94.58927957342716,90.212495701399,195.17876273403738,198.38935798512506,194.38121728471424,15538.673360125667,4,3,Mapping 1
320000,37.000063969094626,-2.999002048119931,-1.9966920447743985,-1.314395639265646,22.631587511561385,87.82340647588745,0.0,0.0,39.3525843498825,53.071538406869415,94.88219224530457,90.41753457171319,195.85186975166403,198.6506559671971,194.63342213434424,15667.088763896445,4,3,Mapping 1
330000,37.00006596526833,-2.9990021780803295,-0.6170748539780397,-0.3659696437322058,26.339457753048183,87.65683932654991,0.0,0.0,41.17370953114142,54.49280930203555,95.17355894566268,90.62149126196387,194.44047949345864,198.5099483879411,194.4917488565645,15578.91927222457,4,3,Mapping 1
340000,37.00006796117806,-2.9990023120336113,1.1973147342872235,1.9213967562969676,21.299217408747197,87.48432334648774,0.0,0.0,37.816803154546804,54.04694655919286,95.46333411983683,90.82433388388579,198.81288857433606,201.90080616916478,197.8100934368899,15495.619640202116,4,3,Mapping 1
350000,37.000069956815835,-2.9990024499792405,-1.1861163817288356,-0.06717780069472265,20.183391935213866,87.30588578887412,0.0,0.0,40.322502027166955,53.2503541526818,95.75147246458339,91.02603072520837,197.82626248699603,203.41765114972083,199.2923005287752,15394.076459479376,4,3,Mapping 1
360000,37.00007195217368,-2.9990025919166645,0.7031597458613295,0.2834225145492587,21.944737665377136,87.12155484234205,0.0,0.0,40.31872863006748,50.01719905049977,96.03792893523645,91.22655025466551,197.96327016390126,201.34721840248432,197.25999138106857,15637.073520800206,4,3,Mapping 1
370000,37.0000739472436,-2.9990027378453163,2.84882512731232,1.126931916660077,23.258345584549193,86.9313596265314,0.0,0.0,39.18121502314924,50.52172244191399,96.32265875282381,91.42586112697667,195.5016054287444,200.32873904398232,196.25834105059303,15471.596403158479,4,3,Mapping 1
380000,37.00007594201761,-2.999002887764611,1.4535381312573497,-1.232161706298422,23.332904431276127,86.73533018748861,0.0,0.0,39.55299567908398,53.411229343992964,96.60561741114088,91.62393218779862,195.11316105076412,200.82189853029593,196.73762542644295,15440.392586989663,4,3,Mapping 1
390000,37.00007793648773,-2.9990030416739497,0.1335133803912118,-0.839697497429398,26.08079519960921,86.5334974929202,0.0,0.0,41.221046802151285,53.92607294651286,96.88676068378159,91.82073247864712,199.00791570722595,204.29156230917633,200.13280266969997,15516.856594322127,4,3,Mapping 1
400000,37.000079930645974,-2.9990031995727158,0.8584344557964826,-0.22369908321664078,29.006607999588983,86.32589342730074,0.0,0.0,41.96292354397103,52.81891330948293,97.16604463112498,92.01623124178748,200.7657319141341,204.93599149105273,200.76017975220685,15408.230664618122,4,3,Mapping 1
410000,37.00008192448438,-2.999003361460278,-1.3696828024367917,1.3046236198552499,30.1842544819483,86.11255078683581,0.0,0.0,41.06472586688446,51.91692984231691,97.44342560727658,92.2103979250936,199.97139726794018,204.97962446981478,200.79898950825293,15369.201649894449,4,3,Mapping 1
420000,37.00008391799495,-2.9990035273359874,-1.5734146534105542,1.1197653482522973,28.712909591012693,85.89350327428104,0.0,0.0,41.88587166776047,53.53100166425221,97.7188602669634,92.40320218687438,199.19140711670832,202.9609149007059,198.81755701256407,15370.030739932496,4,3,Mapping 1
430000,37.00008591116971,-2.9990036971991816,0.02869810907939372,0.8197663671870976,32.58181669014698,85.668785493618,0.0,0.0,39.30866807533245,52.88735087060252,97.99230557238134,92.59461390066694,199.2279204364683,205.23942301912575,201.0456115619436,15360.7751593531,4,3,Mapping 1
440000,37.000087904000694,-2.99900387104918,0.3986105634684114,-0.039159948670769135,28.177035246854164,85.43843294458753,0.0,0.0,38.41991593354049,53.225131869650866,98.2637187999941,92.78460315999587,199.10379231361438,205.44609895933192,201.244121698272,15304.800610657026,4,3,Mapping 1
450000,37.00008989647992,-2.9990040488852867,1.0944042842492405,1.2295697376796937,26.210688520016365,85.20248201708178,0.0,0.0,39.94737849152704,50.18392729615479,98.53305754728238,92.97314028309766,203.25951782121905,206.0934414968342,201.87426926910982,15284.207023544159,4,3,Mapping 1
460000,37.000091888599414,-2.9990042307067912,-0.5687621414013152,-0.05264523083831041,32.16337156254979,84.96096998539545,0.0,0.0,40.80485863610567,52.33553390911081,98.80027973944249,93.16019581760975,204.52258499145984,207.86186954651234,203.60250513900436,15495.64178062955,4,3,Mapping 1
470000,37.00009388035121,-2.999004416512965,0.19339548436164583,0.6779680123724077,26.956367215774527,84.71393500233745,0.0,0.0,38.14524989388309,53.71735814760085,99.06534363603303,93.34574054522312,201.66254142410548,206.97122630596652,202.7261409152022,15455.441513148011,4,3,Mapping 1
480000,37.00009587172733,-2.999004606303065,0.15911155655297451,1.0120389753946053,29.695251197251896,84.46141609320367,0.0,0.0,39.07354315067353,52.4197316491071,99.32820783756887,93.52974548629821,204.04949924161272,208.32950131685868,204.05255966625398,15296.176857759741,4,3,Mapping 1
490000,37.00009786271981,-2.999004800076331,-0.13139410557646702,1.7968200675106465,32.812253307380246,84.20345314961197,0.0,0.0,39.184604906987126,52.78893536154505,99.58883129206122,93.71218190444284,204.27812192555746,207.50610721684336,203.2420882062757,15456.978361852285,4,3,Mapping 1
500000,37.00009985332069,-2.999004997831989,-0.0724748761340012,0.043675415418173304,32.12901830320852,83.94008692320041,0.0,0.0,40.356563562387024,51.82439029514541,99.84717330150276,93.89302131105194,204.52149712942906,208.37968411745985,204.0937160797844,15388.534754219949,4,3,Mapping 1
510000,37.000101843521996,-2.9990051995692464,-0.8547045026395605,-0.2626102209464174,32.50852023651039,83.67135901918934,0.0,0.0,40.227619563749585,51.840346926131026,100.10319352829701,94.07223546980791,205.33495031025805,209.49583036271025,205.1828860969523,15314.474996546567,4,3,Mapping 1
520000,37.00010383331576,-2.999005405287296,0.27970740838496316,1.395075362788366,31.080294337947095,83.39731188980899,0.0,0.0,39.224839226495654,53.081989920335616,100.3568520016305,94.24979640114135,202.50991033551867,205.6446559277808,201.40705156289746,15213.30940946023,4,3,Mapping 1
530000,37.000105822694024,-2.9990056149853155,0.19504998019507824,1.4718525786825125,33.96643529346539,83.11798882759298,0.0,0.0,40.179811197690796,50.95380941701168,100.6081091237873,94.4256763866511,203.33361596098155,208.37714079474725,204.07923216534508,15358.864262846186,4,3,Mapping 1
540000,37.00010781164883,-2.999005828662465,-0.4400117659560351,-0.44337449239031573,36.53616146556515,82.83343395853927,0.0,0.0,38.855194815236665,50.799047673448065,100.85692567640436,94.59984797348305,204.20296447003892,208.47506331577011,204.17113577366135,15499.875412998515,4,3,Mapping 1
550000,37.00010980017222,-2.9990060463178896,0.6657742660235674,-1.005033731864265,35.104114051739494,82.54369223513929,0.0,0.0,39.57357518738436,51.03052442225647,101.10326282666703,94.77228397866692,204.20523927240805,208.53257993401294,204.22346482618056,15303.20484336904,4,3,Mapping 1
560000,37.00011178825623,-2.9990062679507186,1.027831588432296,1.3190344661661122,33.9335289342941,82.24880942927666,0.0,0.0,38.73521074730928,51.47320828832495,101.34708213344375,94.94295749341062,205.05620723521392,209.67294844581815,205.33624691105663,15389.817674830638,4,3,Mapping 1
570000,37.000113775892906,-2.999006493560065,0.6773762959754626,-1.5417273735953745,33.62308329619438,81.94883212499633,0.0,0.0,39.84976217220519,49.779677513664524,101.58834555335866,95.11184188735106,208.84978660970347,213.68134192247842,209.25763550784265,15256.781499030243,4,3,Mapping 1
580000,37.000115763074305,-2.9990067231450257,-1.0424433200607244,-1.5928014285416519,35.01744481705234,81.64380771114544,0.0,0.0,39.199510741142646,52.05982047260876,101.8270154468016,95.27891081276111,204.98782078878625,209.24912500164683,204.91316248349605,15357.93580187707,4,3,Mapping 1
590000,37.00011774979246,-2.999006956704682,0.09964576686199166,-0.1682951148087099,37.9339875893518,81.33378437388723,0.0,0.0,40.69037502006857,51.10250998870525,102.06305458387413,95.44413820871189,208.99019200494698,213.37989493222037,208.95424404338155,15238.330216471715,4,3,Mapping 1
600000,37.00011973603943,-2.9990071942381,-0.9114315628634524,0.10243971572915438,38.34334205531559,81.01881108908867,0.0,0.0,39.97381292927574,52.05745147792865,102.29642615027099,95.6074983051897,202.95103841625564,208.3457777939027,204.02054229720198,15000.219658286574,4,3,Mapping 1
610000,37.00012172180726,-2.9990074357443284,0.09655474629983324,-1.0599521662771993,36.55599205561936,80.69893761458357,0.0,0.0,39.773257248217504,49.02071759638943,102.52709375309578,95.76896562716705,207.91096255687611,211.47503409541423,207.0807799449817,15155.783984969445,4,3,Mapping 1
620000,37.000123707088015,-2.999007681222401,-0.9075366970199139,0.22186433837717967,34.23032829457817,80.37421448231217,0.0,0.0,41.768124368994606,51.93236592294738,102.75502142661014,95.9285149986271,207.41837156785672,212.86311978715378,208.4359404127862,15228.194656893116,4,3,Mapping 1
630000,37.00012569187374,-2.9990079306713358,1.2771633373547857,0.2664700886364802,39.98060753075821,80.04469299033826,0.0,0.0,40.383288177018635,52.345833542020785,102.9801736379154,96.08612154654078,209.40957201726002,214.09523321937994,209.6383224833832,15310.05016155921,4,3,Mapping 1
640000,37.000127676156495,-2.999008184090134,0.7833314690198421,-0.48038789405427934,37.827718845694655,79.71042519474543,0.0,0.0,39.63184591636807,51.38063287295082,103.20251529256598,96.24176070479618,209.9288798612801,214.71316945560852,210.23927762769125,15173.06704212645,4,3,Mapping 1
650000,37.00012965992834,-2.9990084414777822,1.1529893053423892,2.033464179167857,41.4775507862798,79.3714639014135,0.0,0.0,39.41626465291392,50.90431176845061,103.42201174011328,96.3954082180793,211.1272647811015,215.2388864069037,210.74991325458112,15177.8400914152,4,3,Mapping 1
660000,37.00013164318134,-2.99900870283325,1.0517220901954962,0.42976121000730444,39.05716403081985,79.02786265767661,0.0,0.0,38.81882739406875,51.67077583087217,103.63862877957969,96.54704014570578,206.59513133052644,213.259332994679,208.80755590283064,15102.38764384562,4,3,Mapping 1
670000,37.00013362590756,-2.999008968155492,-0.27059971157366486,1.1284890365217846,39.05713095535559,78.67967574386394,0.0,0.0,39.93411611454521,52.00736340751371,103.85233266486145,96.69663286540302,209.84806161704648,213.37572660644727,208.9174286784492,15303.279681027003,4,3,Mapping 1
680000,37.00013560809906,-2.9990092374434463,-0.4256097435274256,-1.4562129886693227,41.79634205665041,78.32695816472491,0.0,0.0,40.307613542376636,51.188318200788395,104.06309011005965,96.84416307704176,211.17325683610377,216.41647693185845,211.89049593860975,15283.147278690229,4,3,Mapping 1
690000,37.000137589747915,-2.999009510696035,1.741723828700153,-1.4648418124505458,46.65590870847768,77.96976564073977,0.0,0.0,38.08562400749907,51.191594309127275,104.2708682947386,96.98960780631703,211.40127150118138,214.61193725551303,210.11958062181856,15051.166193175484,4,3,Mapping 1
700000,37.00013957084619,-2.9990097879121644,-0.16511965017241503,0.46006261064892634,43.88245669427657,77.60815459931715,0.0,0.0,38.63601647302157,52.17857279402972,104.47563486911064,97.13294440837744,207.77569738963814,212.7306991071807,208.27364314390118,14952.685117897263,4,3,Mapping 1
710000,37.00014155138595,-2.999010069090726,-1.354580642471999,1.854857689420273,43.094026108534116,77.24218216588004,0.0,0.0,39.48389721073313,51.209593418822784,104.67735795914655,97.27415057140259,208.82538694528506,213.35053075835552,208.87639830662755,14908.967478433417,4,3,Mapping 1
720000,37.000143531359285,-2.9990103542305944,1.007466733665825,-1.0099357789723815,43.96971665030583,76.87190615484128,0.0,0.0,38.901819284106445,49.574122098247756,104.87600617161085,97.41320432012759,211.62291675201223,214.11129604026132,209.61710530257415,15135.21709883571,4,3,Mapping 1
730000,37.00014551075826,-2.9990106433306285,0.14377566826372068,0.14337664650128207,40.17337519487546,76.49738506047048,0.0,0.0,40.04325748602594,51.566118914001684,105.0715485990212,97.55008401931484,212.4633690797772,217.32419449437222,212.75839924654144,15073.41749492226,4,3,Mapping 1
740000,37.000147489574964,-2.999010936389671,1.5059441239789821,-1.2350962446963178,41.84761987246291,76.11867804765329,0.0,0.0,40.182152042906885,50.10001431969115,105.26395482453091,97.68476837717164,213.66734031604778,216.91329970442166,212.3519791913906,14966.567667891293,4,3,Mapping 1
750000,37.00014946780147,-2.99901123340655,0.2429696779808486,-0.7186225992146529,39.48017110872077,75.7358449425449,0.0,0.0,39.877692632067,50.18045199711176,105.45319492673411,97.81723644871389,213.78781126132938,218.34162336661473,213.74608259091013,15056.617968552362,4,3,Mapping 1
760000,37.00015144542987,-2.999011534380076,-0.020001487346713052,0.19311131880820975,48.364474654816796,75.34894622311899,0.0,0.0,40.55017432138416,50.176669672047424,105.63923948439252,97.94746763907476,212.24341364752487,216.36148872638324,211.80347788235497,14890.92536122547,4,3,Mapping 1
770000,37.00015342245224,-2.9990118393090457,1.5261208087746898,-0.49261121336276187,48.355103136694794,74.95804300961376,0.0,0.0,39.415087722432084,50.96047646957862,105.82205958108331,98.07544170675831,213.33737252635072,217.85645487918075,213.26277471188672,15077.8140413053,4,3,Mapping 1
780000,37.000155398860684,-2.9990121481922385,-1.5384663450369873,-1.3055239031696757,46.47441603391755,74.56319705487647,0.0,0.0,39.95409513953946,51.66149231863153,106.00162680976715,98.201138766837,215.38861715488193,219.10355919577975,214.47938368356213,14944.296894165162,4,3,Mapping 1
790000,37.00015737464728,-2.9990124610284177,-0.5853623046030073,-1.3279176906145855,46.34023941617514,74.16447073460803,0.0,0.0,38.99668641516465,49.857315589034286,106.17791327727579,98.32453929409306,212.1570651165274,217.48086462118422,212.8867681642008,14858.432922363192,4,3,Mapping 1
800000,37.00015934980412,-2.9990127778163327,-0.8873629718552081,-1.8860080994642394,43.3407815341855,73.76192703750922,0.0,0.0,40.284619707292514,51.48364751761433,106.35089160871847,98.44562412610293,213.634645354711,219.32830215332422,214.6909770490644,14913.775611554125,4,3,Mapping 1
810000,37.000161324323315,-2.9990130985547143,-2.1950797785732843,0.4765838032145902,46.37197697347304,73.35562955533007,0.0,0.0,40.07590815548633,49.83571422383659,106.52053495180655,98.56437446626458,212.04101375319433,217.31921485211834,212.72020404075718,14894.077645193902,4,3,Mapping 1
820000,37.00016329819695,-2.9990134232422805,0.8731764280166031,0.5975810254311384,50.754581115217555,72.94564247282398,0.0,0.0,38.80146501155482,50.99129643828777,106.68681698109535,98.68077188676673,213.6856797883965,218.20105335329654,213.57919947662242,14954.33153575325,4,3,Mapping 1
830000,37.00016527141713,-2.9990137518777313,-0.557418413982939,0.5925534365473859,47.78439818110604,72.53203055760807,0.0,0.0,39.84494062479524,49.70483918305573,106.849711902143,98.79479833150009,213.5616105536643,218.4285206415448,213.79766325543213,15017.880980214615,4,3,Mapping 1
840000,37.000167243975966,-2.9990140844597515,0.9053680416465748,-0.9091757978652422,46.736534869863945,72.11485914993165,0.0,0.0,39.96217812673297,48.930548173528955,107.00919445558533,98.90643611890974,213.1742141868514,217.02509379200103,212.41983183775844,14996.007760138542,4,3,Mapping 1
850000,37.000169215865554,-2.999014420987011,0.389086491234604,1.005951290574182,44.68638650647027,71.69419415235407,0.0,0.0,40.28101190322012,51.260937898237565,107.16523992112613,99.01566794478829,217.43963692614486,220.71818697110058,216.03032883537298,14883.730917861349,4,3,Mapping 1
860000,37.00017118707801,-2.999014761458162,0.6071424666276842,0.7067786675108583,51.292224522634925,71.27010201933368,0.0,0.0,40.31811850657115,48.66613560508634,107.31782412144241,99.12247688500969,213.31102544165958,219.01274608411236,214.35691391390242,14832.085015536517,4,3,Mapping 1
870000,37.00017315760544,-2.9990151058718433,-0.4553994808406475,0.007294406644997998,48.71286393515296,70.84264974672986,0.0,0.0,39.27881406105632,48.51372087117716,107.46692342600376,99.22684639820264,214.76343602085396,220.2406198037938,215.5544657190614,14776.841633096603,4,3,Mapping 1
880000,37.00017512743997,-2.999015454226676,-0.7642481439850484,-0.15682874325924895,45.6532647538462,70.41190486121924,0.0,0.0,40.763644657932716,47.82634067669952,107.61251475480539,99.32876032836377,215.16281423334868,221.43492490979935,216.71911692550046,14639.674205202078,4,3,Mapping 1
890000,37.0001770965737,-2.9990158065212658,0.08976087521972068,-0.6491154690359697,47.62413491628814,69.97793540962824,0.0,0.0,40.523055678839256,50.26285460112801,107.75457558201418,99.42820290740993,219.07485055207422,221.5966812151925,216.8731832832826,14797.19605174843,4,3,Mapping 1
900000,37.00017906499877,-2.9990161627542036,0.9191681833081691,0.19216183392872419,47.21570863224374,69.54080994818341,0.0,0.0,39.27542040979453,50.41160928907001,107.89308393952727,99.52515875766909,217.85907480509715,222.26980847975113,217.5277045211892,14696.531251646245,4,3,Mapping 1
910000,37.00018103270729,-2.9990165229240637,-0.05038200548374193,1.617247805317998,49.797553473549144,69.1005975316812,0.0,0.0,38.85730295498563,49.193249347689665,108.02801842044231,99.61961289430961,216.72975134114324,220.92878380023933,216.21105850368886,14885.857773886666,4,3,Mapping 1
920000,37.00018299969139,-2.9990168870294047,-0.7019363226322926,1.1378566156165137,50.758065940592246,68.65736770257912,0.0,0.0,39.35184835470576,47.74760040447779,108.15935818243936,99.71155072770756,214.32091425264827,220.47912286587177,215.76677646781468,14726.222628340574,4,3,Mapping 1
930000,37.00018496594319,-2.99901725506877,-1.1990180913983586,-0.2562104236290778,49.611348363804424,68.21119048000976,0.0,0.0,38.52835205236935,48.63545931026703,108.28708295107339,99.80095806575137,216.65222888885978,221.38954172902055,216.65349629990465,14803.156218553147,4,3,Mapping 1
940000,37.00018693145484,-2.9990176270406863,0.204163015323827,0.5386214617743597,52.43827384352342,67.76213634871954,0.0,0.0,40.20800651207418,48.249807918735804,108.41117302297711,99.88782111608398,214.1759663161686,218.30627630320566,213.63200796884732,14662.234162940289,4,3,Mapping 1
950000,37.00018889621847,-2.9990180029436657,-0.5540675349285377,-1.101430049521758,51.3001448726869,67.31027624793381,0.0,0.0,41.18355992307582,47.43158665250276,108.53160926897364,99.97212648828155,214.02951957792274,218.99352754800435,214.30034988551165,14624.86280343913,4,3,Mapping 1
960000,37.000190860226205,-2.9990183827762036,-0.0717405873897399,0.730067177405201,53.51744567216082,66.85568156015046,0.0,0.0,41.42154605792595,47.882244748844,108.64837313709843,100.05386119596889,215.88613558111572,219.4381056503074,214.7311977946487,14734.70628915321,4,3,Mapping 1
970000,37.000192823470194,-2.99901876653678,-0.23877878224865942,-0.8308571426653624,50.92059448600457,66.39842409986304,0.0,0.0,38.91065858232378,48.785420471269646,108.76144665553,100.133012658871,218.04989201705155,220.28756836224562,215.55822099364502,14683.700360959623,4,3,Mapping 1
